id,annotator,text,L1_label,L2_label,full_label
26,A_1,"The project dashboard is completely broken. It's not showing any of my team's recent activity. This is a critical feature for us. Given this bug, I'd like to ask for a refund for the last payment.",Billing,Refund Request,Billing_Refund Request
26,A_2,"The project dashboard is completely broken. It's not showing any of my team's recent activity. This is a critical feature for us. Given this bug, I'd like to ask for a refund for the last payment.",Billing,Refund Request,Billing_Refund Request
26,A_3,"The project dashboard is completely broken. It's not showing any of my team's recent activity. This is a critical feature for us. Given this bug, I'd like to ask for a refund for the last payment.",Billing,Refund Request,Billing_Refund Request
26,A_4,"The project dashboard is completely broken. It's not showing any of my team's recent activity. This is a critical feature for us. Given this bug, I'd like to ask for a refund for the last payment.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
26,A_5,"The project dashboard is completely broken. It's not showing any of my team's recent activity. This is a critical feature for us. Given this bug, I'd like to ask for a refund for the last payment.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
26,A_6,"The project dashboard is completely broken. It's not showing any of my team's recent activity. This is a critical feature for us. Given this bug, I'd like to ask for a refund for the last payment.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
26,A_7,"The project dashboard is completely broken. It's not showing any of my team's recent activity. This is a critical feature for us. Given this bug, I'd like to ask for a refund for the last payment.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
27,A_1,Why was I charged $50? I don't recognize this transaction. Please reverse the charge and send me an explanation. This feels like a mistake.,Billing,Refund Request,Billing_Refund Request
27,A_2,Why was I charged $50? I don't recognize this transaction. Please reverse the charge and send me an explanation. This feels like a mistake.,Billing,Refund Request,Billing_Refund Request
27,A_3,Why was I charged $50? I don't recognize this transaction. Please reverse the charge and send me an explanation. This feels like a mistake.,Billing,Refund Request,Billing_Refund Request
27,A_4,Why was I charged $50? I don't recognize this transaction. Please reverse the charge and send me an explanation. This feels like a mistake.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
27,A_5,Why was I charged $50? I don't recognize this transaction. Please reverse the charge and send me an explanation. This feels like a mistake.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
27,A_6,Why was I charged $50? I don't recognize this transaction. Please reverse the charge and send me an explanation. This feels like a mistake.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
27,A_7,Why was I charged $50? I don't recognize this transaction. Please reverse the charge and send me an explanation. This feels like a mistake.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
28,A_1,I'm locked out. My password isn't working and your reset function seems to be broken because the page it links to is a 404 error. Please help me get back into my account.,Technical Issue,Login Issue,Technical Issue_Login Issue
28,A_2,I'm locked out. My password isn't working and your reset function seems to be broken because the page it links to is a 404 error. Please help me get back into my account.,Technical Issue,Login Issue,Technical Issue_Login Issue
28,A_3,I'm locked out. My password isn't working and your reset function seems to be broken because the page it links to is a 404 error. Please help me get back into my account.,Technical Issue,Login Issue,Technical Issue_Login Issue
28,A_4,I'm locked out. My password isn't working and your reset function seems to be broken because the page it links to is a 404 error. Please help me get back into my account.,Technical Issue,Login Issue,Technical Issue_Login Issue
28,A_5,I'm locked out. My password isn't working and your reset function seems to be broken because the page it links to is a 404 error. Please help me get back into my account.,Account Management,Password Reset,Account Management_Password Reset
28,A_6,I'm locked out. My password isn't working and your reset function seems to be broken because the page it links to is a 404 error. Please help me get back into my account.,Account Management,Password Reset,Account Management_Password Reset
28,A_7,I'm locked out. My password isn't working and your reset function seems to be broken because the page it links to is a 404 error. Please help me get back into my account.,Technical Issue,Login Issue,Technical Issue_Login Issue
29,A_1,I am being billed for a 'Pro' account but the features are not working. The advanced reporting tool just gives me an error. I want to be downgraded and refunded the difference.,Billing,Refund Request,Billing_Refund Request
29,A_2,I am being billed for a 'Pro' account but the features are not working. The advanced reporting tool just gives me an error. I want to be downgraded and refunded the difference.,Billing,Refund Request,Billing_Refund Request
29,A_3,I am being billed for a 'Pro' account but the features are not working. The advanced reporting tool just gives me an error. I want to be downgraded and refunded the difference.,Billing,Refund Request,Billing_Refund Request
29,A_4,I am being billed for a 'Pro' account but the features are not working. The advanced reporting tool just gives me an error. I want to be downgraded and refunded the difference.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
29,A_5,I am being billed for a 'Pro' account but the features are not working. The advanced reporting tool just gives me an error. I want to be downgraded and refunded the difference.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
